Subject,Run,task,Movement_RelativeRMS_mean
106016,tfMRI_WM_LR,7,0.0919551
106016,tfMRI_EMOTION_RL,1,0.0763446
106016,tfMRI_EMOTION_LR,1,0.0773432
106016,tfMRI_GAMBLING_RL,2,0.102161
106016,tfMRI_GAMBLING_LR,2,0.0858728
106016,tfMRI_LANGUAGE_RL,3,0.0828604
106016,tfMRI_LANGUAGE_LR,3,0.0763609
106016,tfMRI_RELATIONAL_RL,5,0.088176
106016,tfMRI_RELATIONAL_LR,5,0.0892398
106016,tfMRI_SOCIAL_RL,6,0.0717259
106016,tfMRI_SOCIAL_LR,6,0.074429
106319,rfMRI_REST1_LR,0,0.0942873
106319,rfMRI_REST1_RL,0,0.080355
106319,rfMRI_REST2_LR,0,0.0929069
106319,rfMRI_REST2_RL,0,0.110152
106319,tfMRI_MOTOR_RL,4,0.0610645
106319,tfMRI_MOTOR_LR,4,0.0738384
106319,tfMRI_WM_RL,7,0.0620065
106319,tfMRI_WM_LR,7,0.0649265
106319,tfMRI_EMOTION_RL,1,0.0522335
106319,tfMRI_EMOTION_LR,1,0.0620933
106319,tfMRI_GAMBLING_RL,2,0.0565101
106319,tfMRI_GAMBLING_LR,2,0.059157
106319,tfMRI_LANGUAGE_RL,3,0.0693625
106319,tfMRI_LANGUAGE_LR,3,0.0641732
106319,tfMRI_RELATIONAL_RL,5,0.0614886
106319,tfMRI_RELATIONAL_LR,5,0.0604554
106319,tfMRI_SOCIAL_RL,6,0.0536999
106319,tfMRI_SOCIAL_LR,6,0.0598817
106521,rfMRI_REST1_LR,0,0.0752009
106521,rfMRI_REST1_RL,0,0.0672798
106521,rfMRI_REST2_LR,0,0.0705999
106521,rfMRI_REST2_RL,0,0.0634099
106521,tfMRI_MOTOR_RL,4,0.0839187
106521,tfMRI_MOTOR_LR,4,0.0780825
106521,tfMRI_WM_RL,7,0.0781864
106521,tfMRI_WM_LR,7,0.0775959
106521,tfMRI_EMOTION_RL,1,0.0544189
106521,tfMRI_EMOTION_LR,1,0.0773518
106521,tfMRI_GAMBLING_RL,2,0.0718779
106521,tfMRI_GAMBLING_LR,2,0.0743148
106521,tfMRI_LANGUAGE_RL,3,0.0702102
106521,tfMRI_LANGUAGE_LR,3,0.0668238
106521,tfMRI_RELATIONAL_RL,5,0.0797113
106521,tfMRI_RELATIONAL_LR,5,0.0713706
106521,tfMRI_SOCIAL_RL,6,0.0568677
106521,tfMRI_SOCIAL_LR,6,0.0658203
106824,rfMRI_REST1_LR,0,0.0520158
106824,rfMRI_REST1_RL,0,0.047992
106824,rfMRI_REST2_LR,0,0.0586983
106824,rfMRI_REST2_RL,0,0.0552141
106824,tfMRI_MOTOR_RL,4,0.0543875
106824,tfMRI_MOTOR_LR,4,0.054124
106824,tfMRI_WM_RL,7,0.0517602
106824,tfMRI_WM_LR,7,0.0452338
106824,tfMRI_EMOTION_RL,1,0.046441
106824,tfMRI_EMOTION_LR,1,0.0527942
106824,tfMRI_GAMBLING_RL,2,0.0454038
106824,tfMRI_GAMBLING_LR,2,0.0523331
106824,tfMRI_LANGUAGE_RL,3,0.06465
106824,tfMRI_LANGUAGE_LR,3,0.0714268
106824,tfMRI_RELATIONAL_RL,5,0.057225
106824,tfMRI_RELATIONAL_LR,5,0.054325
106824,tfMRI_SOCIAL_RL,6,0.0617723
106824,tfMRI_SOCIAL_LR,6,0.058781
107018,rfMRI_REST1_LR,0,0.0773059
107018,rfMRI_REST1_RL,0,0.0869034
107018,rfMRI_REST2_LR,0,0.0980311
107018,rfMRI_REST2_RL,0,0.0910477
107018,tfMRI_MOTOR_RL,4,0.104899
107018,tfMRI_MOTOR_LR,4,0.10703
107018,tfMRI_WM_RL,7,0.107052
107018,tfMRI_WM_LR,7,0.0959181
107018,tfMRI_EMOTION_RL,1,0.10249
107018,tfMRI_EMOTION_LR,1,0.0940074
107018,tfMRI_GAMBLING_RL,2,0.088368
107018,tfMRI_GAMBLING_LR,2,0.0780428
107018,tfMRI_LANGUAGE_RL,3,0.108688
107018,tfMRI_LANGUAGE_LR,3,0.101284
107018,tfMRI_RELATIONAL_RL,5,0.118697
107018,tfMRI_RELATIONAL_LR,5,0.105174
107018,tfMRI_SOCIAL_RL,6,0.110611
107018,tfMRI_SOCIAL_LR,6,0.100554
107220,rfMRI_REST1_LR,0,0.148908
107220,rfMRI_REST1_RL,0,0.147508
107220,rfMRI_REST2_LR,0,
107220,rfMRI_REST2_RL,0,
107220,tfMRI_MOTOR_RL,4,0.193348
107220,tfMRI_MOTOR_LR,4,0.195961
107220,tfMRI_WM_RL,7,0.179911
107220,tfMRI_WM_LR,7,0.199502
107220,tfMRI_EMOTION_RL,1,0.19503
107220,tfMRI_EMOTION_LR,1,0.16907
107220,tfMRI_GAMBLING_RL,2,0.151296
107220,tfMRI_GAMBLING_LR,2,0.194941
107220,tfMRI_LANGUAGE_RL,3,0.156388
107220,tfMRI_LANGUAGE_LR,3,
107220,tfMRI_RELATIONAL_RL,5,0.193886
107220,tfMRI_RELATIONAL_LR,5,0.185743
107220,tfMRI_SOCIAL_RL,6,0.190156
107220,tfMRI_SOCIAL_LR,6,0.178165
107321,rfMRI_REST1_LR,0,0.0730162
107321,rfMRI_REST1_RL,0,0.0673749
107321,rfMRI_REST2_LR,0,0.0466304
107321,rfMRI_REST2_RL,0,0.0410221
107321,tfMRI_MOTOR_RL,4,0.0870624
107321,tfMRI_MOTOR_LR,4,0.0841394
107321,tfMRI_WM_RL,7,0.0910942
107321,tfMRI_WM_LR,7,0.0876071
107321,tfMRI_EMOTION_RL,1,0.0470661
107321,tfMRI_EMOTION_LR,1,0.0443718
107321,tfMRI_GAMBLING_RL,2,0.0777566
107321,tfMRI_GAMBLING_LR,2,0.0676185
107321,tfMRI_LANGUAGE_RL,3,0.0539668
107321,tfMRI_LANGUAGE_LR,3,0.0524777
107321,tfMRI_RELATIONAL_RL,5,0.0476906
107321,tfMRI_RELATIONAL_LR,5,0.0493653
107321,tfMRI_SOCIAL_RL,6,0.0490307
107321,tfMRI_SOCIAL_LR,6,0.0491228
107422,rfMRI_REST1_LR,0,0.0604617
107422,rfMRI_REST1_RL,0,0.0578143
107422,rfMRI_REST2_LR,0,0.0598304
107422,rfMRI_REST2_RL,0,0.0669086
107422,tfMRI_MOTOR_RL,4,0.0637932
107422,tfMRI_MOTOR_LR,4,0.0643334
107422,tfMRI_WM_RL,7,0.0682528
107422,tfMRI_WM_LR,7,0.0677647
107422,tfMRI_EMOTION_RL,1,0.0529436
107422,tfMRI_EMOTION_LR,1,0.0572619
107422,tfMRI_GAMBLING_RL,2,0.0683943
107422,tfMRI_GAMBLING_LR,2,0.0611751
107422,tfMRI_LANGUAGE_RL,3,0.0616196
107422,tfMRI_LANGUAGE_LR,3,0.0671783
107422,tfMRI_RELATIONAL_RL,5,0.086917
107422,tfMRI_RELATIONAL_LR,5,0.08349
107422,tfMRI_SOCIAL_RL,6,0.0584221
107422,tfMRI_SOCIAL_LR,6,0.0611753
107725,rfMRI_REST1_LR,0,0.131059
107725,rfMRI_REST1_RL,0,0.141905
107725,rfMRI_REST2_LR,0,0.12822
107725,rfMRI_REST2_RL,0,0.172442
107725,tfMRI_MOTOR_RL,4,0.236751
107725,tfMRI_MOTOR_LR,4,0.170537
107725,tfMRI_WM_RL,7,0.175015
107725,tfMRI_WM_LR,7,0.186053
107725,tfMRI_EMOTION_RL,1,0.172211
107725,tfMRI_EMOTION_LR,1,0.152476
107725,tfMRI_GAMBLING_RL,2,0.175921
107725,tfMRI_GAMBLING_LR,2,0.159567
107725,tfMRI_LANGUAGE_RL,3,0.154282
107725,tfMRI_LANGUAGE_LR,3,0.140991
107725,tfMRI_RELATIONAL_RL,5,0.163751
107725,tfMRI_RELATIONAL_LR,5,0.142194
107725,tfMRI_SOCIAL_RL,6,0.188853
107725,tfMRI_SOCIAL_LR,6,0.134741
108020,rfMRI_REST1_LR,0,0.0845132
108020,rfMRI_REST1_RL,0,0.0654516
108020,rfMRI_REST2_LR,0,0.0672095
108020,rfMRI_REST2_RL,0,0.0900982
108020,tfMRI_MOTOR_RL,4,0.0681783
108020,tfMRI_MOTOR_LR,4,0.0607484
108020,tfMRI_WM_RL,7,0.0635523
108020,tfMRI_WM_LR,7,0.0640114
108020,tfMRI_EMOTION_RL,1,0.0581733
108020,tfMRI_EMOTION_LR,1,0.0517216
108020,tfMRI_GAMBLING_RL,2,0.0610529
108020,tfMRI_GAMBLING_LR,2,0.0625364
108020,tfMRI_LANGUAGE_RL,3,0.0529014
108020,tfMRI_LANGUAGE_LR,3,0.0655317
108020,tfMRI_RELATIONAL_RL,5,0.0587004
108020,tfMRI_RELATIONAL_LR,5,0.0546431
108020,tfMRI_SOCIAL_RL,6,0.053355
108020,tfMRI_SOCIAL_LR,6,0.0525272
108121,rfMRI_REST1_LR,0,0.140978
108121,rfMRI_REST1_RL,0,0.158019
108121,rfMRI_REST2_LR,0,0.139653
108121,rfMRI_REST2_RL,0,0.152411
108121,tfMRI_MOTOR_RL,4,0.193224
108121,tfMRI_MOTOR_LR,4,0.175179
108121,tfMRI_WM_RL,7,0.174948
108121,tfMRI_WM_LR,7,0.160274
108121,tfMRI_EMOTION_RL,1,0.177389
108121,tfMRI_EMOTION_LR,1,0.18168
108121,tfMRI_GAMBLING_RL,2,0.185442
108121,tfMRI_GAMBLING_LR,2,0.160456
108121,tfMRI_LANGUAGE_RL,3,0.197621
108121,tfMRI_LANGUAGE_LR,3,0.187498
108121,tfMRI_RELATIONAL_RL,5,0.171456
108121,tfMRI_RELATIONAL_LR,5,0.18959
108121,tfMRI_SOCIAL_RL,6,0.166186
108121,tfMRI_SOCIAL_LR,6,0.181687
108222,rfMRI_REST1_LR,0,0.0658432
108222,rfMRI_REST1_RL,0,0.0757033
108222,rfMRI_REST2_LR,0,0.0782144
108222,rfMRI_REST2_RL,0,0.0713869
108222,tfMRI_MOTOR_RL,4,0.0685377
108222,tfMRI_MOTOR_LR,4,0.0617626
108222,tfMRI_WM_RL,7,0.0621843
108222,tfMRI_WM_LR,7,0.0605313
108222,tfMRI_EMOTION_RL,1,0.070801
108222,tfMRI_EMOTION_LR,1,0.0717731
108222,tfMRI_GAMBLING_RL,2,0.0554238
108222,tfMRI_GAMBLING_LR,2,0.0741445
108222,tfMRI_LANGUAGE_RL,3,0.114298
108222,tfMRI_LANGUAGE_LR,3,0.0784265
108222,tfMRI_RELATIONAL_RL,5,0.0777046
108222,tfMRI_RELATIONAL_LR,5,0.059071
108222,tfMRI_SOCIAL_RL,6,0.078828
108222,tfMRI_SOCIAL_LR,6,0.083162
108323,rfMRI_REST1_LR,0,0.059635
108323,rfMRI_REST1_RL,0,0.0491961
108323,rfMRI_REST2_LR,0,0.0579783
108323,rfMRI_REST2_RL,0,0.0625123
108323,tfMRI_MOTOR_RL,4,0.0750148
108323,tfMRI_MOTOR_LR,4,0.0891699
108323,tfMRI_WM_RL,7,0.0451542
108323,tfMRI_WM_LR,7,0.0463539
108323,tfMRI_EMOTION_RL,1,0.060167
108323,tfMRI_EMOTION_LR,1,0.0603461
108323,tfMRI_GAMBLING_RL,2,0.0430013
108323,tfMRI_GAMBLING_LR,2,0.0552549
108323,tfMRI_LANGUAGE_RL,3,0.0536007
108323,tfMRI_LANGUAGE_LR,3,0.0619245
108323,tfMRI_RELATIONAL_RL,5,0.0690791
108323,tfMRI_RELATIONAL_LR,5,0.0800343
108323,tfMRI_SOCIAL_RL,6,0.0626111
108323,tfMRI_SOCIAL_LR,6,0.0530133
108525,rfMRI_REST1_LR,0,0.0724518
108525,rfMRI_REST1_RL,0,0.071369
108525,rfMRI_REST2_LR,0,0.0693864
108525,rfMRI_REST2_RL,0,0.0795472
108525,tfMRI_MOTOR_RL,4,0.0651055
108525,tfMRI_MOTOR_LR,4,0.0598428
108525,tfMRI_WM_RL,7,0.062176
108525,tfMRI_WM_LR,7,0.0845322
108525,tfMRI_EMOTION_RL,1,0.0908287
108525,tfMRI_EMOTION_LR,1,0.0985316
108525,tfMRI_GAMBLING_RL,2,0.0746913
108525,tfMRI_GAMBLING_LR,2,0.0684383
108525,tfMRI_LANGUAGE_RL,3,0.0724939
108525,tfMRI_LANGUAGE_LR,3,0.0656209
108525,tfMRI_RELATIONAL_RL,5,0.0930528
108525,tfMRI_RELATIONAL_LR,5,0.131667
108525,tfMRI_SOCIAL_RL,6,0.0855098
108525,tfMRI_SOCIAL_LR,6,0.15491
108828,rfMRI_REST1_LR,0,0.119906
108828,rfMRI_REST1_RL,0,0.0945217
108828,rfMRI_REST2_LR,0,0.106243
108828,rfMRI_REST2_RL,0,0.153673
108828,tfMRI_MOTOR_RL,4,0.104858
108828,tfMRI_MOTOR_LR,4,0.0971197
108828,tfMRI_WM_RL,7,0.0683091
108828,tfMRI_WM_LR,7,0.0799224
108828,tfMRI_EMOTION_RL,1,0.102483
108828,tfMRI_EMOTION_LR,1,0.0929183
108828,tfMRI_GAMBLING_RL,2,0.0922912
108828,tfMRI_GAMBLING_LR,2,0.0722649
108828,tfMRI_LANGUAGE_RL,3,0.104524
108828,tfMRI_LANGUAGE_LR,3,0.0988037
108828,tfMRI_RELATIONAL_RL,5,0.109804
108828,tfMRI_RELATIONAL_LR,5,0.0840857
108828,tfMRI_SOCIAL_RL,6,0.0878246
108828,tfMRI_SOCIAL_LR,6,0.0908008
109123,rfMRI_REST1_LR,0,0.129053
109123,rfMRI_REST1_RL,0,0.10744
109123,rfMRI_REST2_LR,0,0.11726
109123,rfMRI_REST2_RL,0,0.158048
109123,tfMRI_MOTOR_RL,4,0.0962136
109123,tfMRI_MOTOR_LR,4,0.0942053
109123,tfMRI_WM_RL,7,0.0962397
109123,tfMRI_WM_LR,7,0.101283
109123,tfMRI_EMOTION_RL,1,0.0802949
109123,tfMRI_EMOTION_LR,1,0.0861175
109123,tfMRI_GAMBLING_RL,2,0.104265
109123,tfMRI_GAMBLING_LR,2,0.132247
109123,tfMRI_LANGUAGE_RL,3,0.0953658
109123,tfMRI_LANGUAGE_LR,3,0.102557
109123,tfMRI_RELATIONAL_RL,5,0.0838527
109123,tfMRI_RELATIONAL_LR,5,0.0715717
109123,tfMRI_SOCIAL_RL,6,0.0954171
109123,tfMRI_SOCIAL_LR,6,0.092513
109325,rfMRI_REST1_LR,0,0.136593
109325,rfMRI_REST1_RL,0,0.134175
109325,rfMRI_REST2_LR,0,0.113507
109325,rfMRI_REST2_RL,0,0.09503
109325,tfMRI_MOTOR_RL,4,0.142093
109325,tfMRI_MOTOR_LR,4,0.157128
109325,tfMRI_WM_RL,7,0.130197
109325,tfMRI_WM_LR,7,0.141911
109325,tfMRI_EMOTION_RL,1,0.115964
109325,tfMRI_EMOTION_LR,1,0.132379
109325,tfMRI_GAMBLING_RL,2,0.120699
109325,tfMRI_GAMBLING_LR,2,0.131643
109325,tfMRI_LANGUAGE_RL,3,0.125047
109325,tfMRI_LANGUAGE_LR,3,0.12264
109325,tfMRI_RELATIONAL_RL,5,0.116328
109325,tfMRI_RELATIONAL_LR,5,0.150825
109325,tfMRI_SOCIAL_RL,6,0.102936
109325,tfMRI_SOCIAL_LR,6,0.125228
109830,rfMRI_REST1_LR,0,0.0758114
109830,rfMRI_REST1_RL,0,0.0679909
109830,rfMRI_REST2_LR,0,0.070106
109830,rfMRI_REST2_RL,0,0.0780077
109830,tfMRI_MOTOR_RL,4,0.0926709
109830,tfMRI_MOTOR_LR,4,0.0864577
109830,tfMRI_WM_RL,7,0.0662004
109830,tfMRI_WM_LR,7,0.0647888
109830,tfMRI_EMOTION_RL,1,0.078366
109830,tfMRI_EMOTION_LR,1,0.0686441
109830,tfMRI_GAMBLING_RL,2,0.0707462
109830,tfMRI_GAMBLING_LR,2,0.0742202
109830,tfMRI_LANGUAGE_RL,3,0.104071
109830,tfMRI_LANGUAGE_LR,3,0.120987
109830,tfMRI_RELATIONAL_RL,5,0.0791336
109830,tfMRI_RELATIONAL_LR,5,0.105572
109830,tfMRI_SOCIAL_RL,6,0.0794286
109830,tfMRI_SOCIAL_LR,6,0.0854178
110007,rfMRI_REST1_LR,0,0.101896
110007,rfMRI_REST1_RL,0,0.101413
110007,rfMRI_REST2_LR,0,0.0986302
110007,rfMRI_REST2_RL,0,0.106553
110007,tfMRI_MOTOR_RL,4,0.109901
110007,tfMRI_MOTOR_LR,4,0.119595
110007,tfMRI_WM_RL,7,0.128835
110007,tfMRI_WM_LR,7,0.109836
110007,tfMRI_EMOTION_RL,1,0.0927561
110007,tfMRI_EMOTION_LR,1,0.104727
110007,tfMRI_GAMBLING_RL,2,0.0947764
110007,tfMRI_GAMBLING_LR,2,0.090376
110007,tfMRI_LANGUAGE_RL,3,0.0999661
110007,tfMRI_LANGUAGE_LR,3,0.103476
110007,tfMRI_RELATIONAL_RL,5,0.0955283
110007,tfMRI_RELATIONAL_LR,5,0.102642
110007,tfMRI_SOCIAL_RL,6,0.0969357
110007,tfMRI_SOCIAL_LR,6,0.103635
110411,rfMRI_REST1_LR,0,0.0685532
110411,rfMRI_REST1_RL,0,0.0567485
110411,rfMRI_REST2_LR,0,0.0499623
110411,rfMRI_REST2_RL,0,0.0525256
110411,tfMRI_MOTOR_RL,4,0.0543219
110411,tfMRI_MOTOR_LR,4,0.0723895
110411,tfMRI_WM_RL,7,0.0494069
110411,tfMRI_WM_LR,7,0.0548948
110411,tfMRI_EMOTION_RL,1,0.05337
110411,tfMRI_EMOTION_LR,1,0.0604463
110411,tfMRI_GAMBLING_RL,2,0.042152
110411,tfMRI_GAMBLING_LR,2,0.0489361
110411,tfMRI_LANGUAGE_RL,3,0.0608246
110411,tfMRI_LANGUAGE_LR,3,0.0668852
110411,tfMRI_RELATIONAL_RL,5,0.0536917
110411,tfMRI_RELATIONAL_LR,5,0.0504008
110411,tfMRI_SOCIAL_RL,6,0.0539874
110411,tfMRI_SOCIAL_LR,6,0.0429332
110613,rfMRI_REST1_LR,0,0.0735025
110613,rfMRI_REST1_RL,0,0.0804072
110613,rfMRI_REST2_LR,0,0.0969492
110613,rfMRI_REST2_RL,0,0.091242
110613,tfMRI_MOTOR_RL,4,0.111569
110613,tfMRI_MOTOR_LR,4,0.0980089
110613,tfMRI_WM_RL,7,0.100654
110613,tfMRI_WM_LR,7,0.103178
110613,tfMRI_EMOTION_RL,1,0.0848075
110613,tfMRI_EMOTION_LR,1,0.0822315
110613,tfMRI_GAMBLING_RL,2,0.0882476
110613,tfMRI_GAMBLING_LR,2,0.10155
110613,tfMRI_LANGUAGE_RL,3,0.0844269
110613,tfMRI_LANGUAGE_LR,3,0.096262
110613,tfMRI_RELATIONAL_RL,5,0.0778379
110613,tfMRI_RELATIONAL_LR,5,0.123786
110613,tfMRI_SOCIAL_RL,6,0.127966
110613,tfMRI_SOCIAL_LR,6,0.101924
111009,rfMRI_REST1_LR,0,0.114549
111009,rfMRI_REST1_RL,0,0.10975
111009,rfMRI_REST2_LR,0,0.1203
111009,rfMRI_REST2_RL,0,0.10745
111009,tfMRI_MOTOR_RL,4,0.0944578
111009,tfMRI_MOTOR_LR,4,0.098706
111009,tfMRI_WM_RL,7,0.101515
111009,tfMRI_WM_LR,7,0.0986703
111009,tfMRI_EMOTION_RL,1,0.1154
111009,tfMRI_EMOTION_LR,1,0.122757
111009,tfMRI_GAMBLING_RL,2,0.100308
111009,tfMRI_GAMBLING_LR,2,0.100048
111009,tfMRI_LANGUAGE_RL,3,0.107872
111009,tfMRI_LANGUAGE_LR,3,0.1431
111009,tfMRI_RELATIONAL_RL,5,0.127026
111009,tfMRI_RELATIONAL_LR,5,0.146051
111009,tfMRI_SOCIAL_RL,6,0.100784
111009,tfMRI_SOCIAL_LR,6,0.139079
111211,rfMRI_REST1_LR,0,0.115817
111211,rfMRI_REST1_RL,0,0.0958479
111211,rfMRI_REST2_LR,0,0.143088
111211,rfMRI_REST2_RL,0,0.111969
111211,tfMRI_MOTOR_RL,4,0.111336
111211,tfMRI_MOTOR_LR,4,0.11962
111211,tfMRI_WM_RL,7,0.175
111211,tfMRI_WM_LR,7,0.128205
111211,tfMRI_EMOTION_RL,1,0.126018
111211,tfMRI_EMOTION_LR,1,0.19796
111211,tfMRI_GAMBLING_RL,2,0.112636
111211,tfMRI_GAMBLING_LR,2,0.15686
111211,tfMRI_LANGUAGE_RL,3,0.146254
111211,tfMRI_LANGUAGE_LR,3,0.142934
111211,tfMRI_RELATIONAL_RL,5,0.132572
111211,tfMRI_RELATIONAL_LR,5,0.142932
111211,tfMRI_SOCIAL_RL,6,0.14585
111211,tfMRI_SOCIAL_LR,6,0.161706
111312,rfMRI_REST1_LR,0,0.0851883
111312,rfMRI_REST1_RL,0,0.0764148
111312,rfMRI_REST2_LR,0,0.0772517
111312,rfMRI_REST2_RL,0,0.0785732
111312,tfMRI_MOTOR_RL,4,0.0927307
111312,tfMRI_MOTOR_LR,4,0.101683
111312,tfMRI_WM_RL,7,0.0785478
111312,tfMRI_WM_LR,7,0.0821669
111312,tfMRI_EMOTION_RL,1,0.0683504
111312,tfMRI_EMOTION_LR,1,0.0696102
111312,tfMRI_GAMBLING_RL,2,0.0773251
111312,tfMRI_GAMBLING_LR,2,0.0805052
111312,tfMRI_LANGUAGE_RL,3,0.0715561
111312,tfMRI_LANGUAGE_LR,3,0.0634147
111312,tfMRI_RELATIONAL_RL,5,0.0672923
111312,tfMRI_RELATIONAL_LR,5,0.0720403
111312,tfMRI_SOCIAL_RL,6,0.0692092
111312,tfMRI_SOCIAL_LR,6,0.072948
111413,rfMRI_REST1_LR,0,0.0738409
111413,rfMRI_REST1_RL,0,0.0681074
111413,rfMRI_REST2_LR,0,0.0745706
111413,rfMRI_REST2_RL,0,0.0802041
111413,tfMRI_MOTOR_RL,4,0.0800889
111413,tfMRI_MOTOR_LR,4,0.0765786
111413,tfMRI_WM_RL,7,0.0739711
111413,tfMRI_WM_LR,7,0.067706
111413,tfMRI_EMOTION_RL,1,0.089457
111413,tfMRI_EMOTION_LR,1,0.0780143
111413,tfMRI_GAMBLING_RL,2,0.0815189
111413,tfMRI_GAMBLING_LR,2,0.0643533
111413,tfMRI_LANGUAGE_RL,3,0.0758057
111413,tfMRI_LANGUAGE_LR,3,0.0823659
111413,tfMRI_RELATIONAL_RL,5,0.0854571
111413,tfMRI_RELATIONAL_LR,5,0.0935153
111413,tfMRI_SOCIAL_RL,6,0.0900771
111413,tfMRI_SOCIAL_LR,6,0.0828321
111514,rfMRI_REST1_LR,0,0.0552285
111514,rfMRI_REST1_RL,0,0.0519104
111514,rfMRI_REST2_LR,0,0.0547267
111514,rfMRI_REST2_RL,0,0.0685264
111514,tfMRI_MOTOR_RL,4,0.0709467
111514,tfMRI_MOTOR_LR,4,0.0610596
111514,tfMRI_WM_RL,7,0.0638821
111514,tfMRI_WM_LR,7,0.0706282
111514,tfMRI_EMOTION_RL,1,0.0619537
111514,tfMRI_EMOTION_LR,1,0.0589791
111514,tfMRI_GAMBLING_RL,2,0.06825
111514,tfMRI_GAMBLING_LR,2,0.0518132
111514,tfMRI_LANGUAGE_RL,3,0.0698717
111514,tfMRI_LANGUAGE_LR,3,0.070539
111514,tfMRI_RELATIONAL_RL,5,0.0725933
111514,tfMRI_RELATIONAL_LR,5,0.0705637
111514,tfMRI_SOCIAL_RL,6,0.06569
111514,tfMRI_SOCIAL_LR,6,0.0651986
111716,rfMRI_REST1_LR,0,0.092184
111716,rfMRI_REST1_RL,0,0.0946518
111716,rfMRI_REST2_LR,0,0.10134
111716,rfMRI_REST2_RL,0,0.0937677
111716,tfMRI_MOTOR_RL,4,0.0820965
111716,tfMRI_MOTOR_LR,4,0.0829846
111716,tfMRI_WM_RL,7,0.0901457
111716,tfMRI_WM_LR,7,0.0862027
111716,tfMRI_EMOTION_RL,1,0.0732302
111716,tfMRI_EMOTION_LR,1,0.0865712
111716,tfMRI_GAMBLING_RL,2,0.0851518
111716,tfMRI_GAMBLING_LR,2,0.0773679
111716,tfMRI_LANGUAGE_RL,3,0.107245
111716,tfMRI_LANGUAGE_LR,3,0.0774835
111716,tfMRI_RELATIONAL_RL,5,0.0981611
111716,tfMRI_RELATIONAL_LR,5,0.0810922
111716,tfMRI_SOCIAL_RL,6,0.0827093
111716,tfMRI_SOCIAL_LR,6,0.0836774
112112,rfMRI_REST1_LR,0,0.0661009
112112,rfMRI_REST1_RL,0,0.0691289
112112,rfMRI_REST2_LR,0,0.0618004
112112,rfMRI_REST2_RL,0,0.0632367
112112,tfMRI_MOTOR_RL,4,0.0704964
112112,tfMRI_MOTOR_LR,4,0.0633827
112112,tfMRI_WM_RL,7,0.0489985
112112,tfMRI_WM_LR,7,0.057761
112112,tfMRI_EMOTION_RL,1,0.0855928
112112,tfMRI_EMOTION_LR,1,0.0565322
112112,tfMRI_GAMBLING_RL,2,0.0610996
112112,tfMRI_GAMBLING_LR,2,0.066924
112112,tfMRI_LANGUAGE_RL,3,0.0697661
112112,tfMRI_LANGUAGE_LR,3,0.0607796
112112,tfMRI_RELATIONAL_RL,5,0.096323
112112,tfMRI_RELATIONAL_LR,5,0.0563391
112112,tfMRI_SOCIAL_RL,6,0.0540875
112112,tfMRI_SOCIAL_LR,6,0.0806281
112314,rfMRI_REST1_LR,0,0.0582931
112314,rfMRI_REST1_RL,0,0.0733642
112314,rfMRI_REST2_LR,0,0.0576965
112314,rfMRI_REST2_RL,0,0.0549673
112314,tfMRI_MOTOR_RL,4,0.055898
112314,tfMRI_MOTOR_LR,4,0.0573904
112314,tfMRI_WM_RL,7,0.0624067
112314,tfMRI_WM_LR,7,0.062827
112314,tfMRI_EMOTION_RL,1,0.0643501
112314,tfMRI_EMOTION_LR,1,0.0589863
112314,tfMRI_GAMBLING_RL,2,0.0641482
112314,tfMRI_GAMBLING_LR,2,0.0574469
112314,tfMRI_LANGUAGE_RL,3,0.0564438
112314,tfMRI_LANGUAGE_LR,3,0.0561873
112314,tfMRI_RELATIONAL_RL,5,0.0590448
112314,tfMRI_RELATIONAL_LR,5,0.0645926
112314,tfMRI_SOCIAL_RL,6,0.0596461
112314,tfMRI_SOCIAL_LR,6,0.0549639
112516,rfMRI_REST1_LR,0,0.074198
112516,rfMRI_REST1_RL,0,0.0651506
112516,rfMRI_REST2_LR,0,0.0572661
112516,rfMRI_REST2_RL,0,0.0581066
112516,tfMRI_MOTOR_RL,4,0.070569
112516,tfMRI_MOTOR_LR,4,0.0878201
112516,tfMRI_WM_RL,7,0.077264
112516,tfMRI_WM_LR,7,0.119382
112516,tfMRI_EMOTION_RL,1,0.064979
112516,tfMRI_EMOTION_LR,1,0.0661839
112516,tfMRI_GAMBLING_RL,2,0.0632819
112516,tfMRI_GAMBLING_LR,2,0.0975216
112516,tfMRI_LANGUAGE_RL,3,0.064609
112516,tfMRI_LANGUAGE_LR,3,0.0585102
112516,tfMRI_RELATIONAL_RL,5,0.0623472
112516,tfMRI_RELATIONAL_LR,5,0.0661653
112516,tfMRI_SOCIAL_RL,6,0.0638242
112516,tfMRI_SOCIAL_LR,6,0.0509121
112819,rfMRI_REST1_LR,0,0.0611446
112819,rfMRI_REST1_RL,0,0.0570155
112819,rfMRI_REST2_LR,0,
112819,rfMRI_REST2_RL,0,
112819,tfMRI_MOTOR_RL,4,0.0566751
112819,tfMRI_MOTOR_LR,4,0.0595534
112819,tfMRI_WM_RL,7,0.0583973
112819,tfMRI_WM_LR,7,0.0729693
112819,tfMRI_EMOTION_RL,1,
112819,tfMRI_EMOTION_LR,1,
112819,tfMRI_GAMBLING_RL,2,0.0569528
112819,tfMRI_GAMBLING_LR,2,0.0643594
112819,tfMRI_LANGUAGE_RL,3,
112819,tfMRI_LANGUAGE_LR,3,
112819,tfMRI_RELATIONAL_RL,5,
112819,tfMRI_RELATIONAL_LR,5,
